"","stateName","StateAbbrv","Year","OceanSector","Open_establishments","Open_employment","Open_wages","Open_rw","Open_GDP","Open_RealGDP","cpi_ref_year","GeoId","GeoName","GeoScale","OceanSect_Id","Establishments","Employment","Wages","GDP","RealGDP","noimpute_establishments","noimpute_employment","noimpute_wages","noimpute_GDP","noimpute_RealGDP"
"3772","California","CA",2003,"Marine Transportation",1566,105312,6962339506,11869950097.6265,12212000000,8909000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3773","California","CA",2003,"Offshore Mineral Resources",142,2314,144276860,245974665.120308,383000000,644000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3774","California","CA",2003,"Ship and Boat Building",141,8167,341183095,581676074.301418,641000000,849000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775","California","CA",2003,"Tourism and Recreation",18039,339462,5927071812,10104943400.7166,13053000000,20126000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3776","Connecticut","CT",2003,"Living Resources",49,480,20419219,34812308.4709719,23000000,32000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777","Connecticut","CT",2003,"Marine Construction",28,210,11851666,20205662.7477736,22000000,38000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778","Connecticut","CT",2003,"Marine Transportation",96,2639,147072339,250740620.041117,403000000,317000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3779","Connecticut","CT",2003,"Offshore Mineral Resources",9,67,2352252,4010306.28181522,6000000,16000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3780","Connecticut","CT",2003,"Tourism and Recreation",2092,28498,496968647,847271674.007675,1047000000,1635000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3781","Delaware","DE",2003,"Living Resources",28,161,7800507,13298924.7000082,7000000,8000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3782","Delaware","DE",2003,"Marine Construction",37,288,10880063,18549196.6827726,20000000,34000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3783","Delaware","DE",2003,"Marine Transportation",57,1561,57200896,97520636.630029,101000000,125000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3784","Delaware","DE",2003,"Offshore Mineral Resources",7,37,1154914,1968989.23633877,1000000,2000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785","Delaware","DE",2003,"Tourism and Recreation",864,15682,220105519,375253394.102154,521000000,824000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3786","Florida","FL",2003,"Living Resources",538,4347,137919292,235135777.582975,267000000,368000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3787","Florida","FL",2003,"Marine Construction",642,7730,306257242,522131702.489361,733000000,1251000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3788","Florida","FL",2003,"Marine Transportation",938,38638,1502145004,2560976266.88745,3151000000,2684000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3789","Florida","FL",2003,"Offshore Mineral Resources",73,750,30847826,52591827.0611069,57000000,75000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3790","Florida","FL",2003,"Ship and Boat Building",359,12294,426682926,727442985.905038,630000000,834000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791","Florida","FL",2003,"Tourism and Recreation",17037,308455,4791959534,8169713713.50614,10641000000,16347000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3792","Georgia","GA",2003,"Living Resources",7,1742,76135590,129802008.818234,2000000,3000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3793","Georgia","GA",2003,"Marine Construction",15,151,5938265,10124026.4361911,13000000,23000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3794","Georgia","GA",2003,"Marine Transportation",71,2895,108884991,185635792.169671,145000000,225000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3795","Georgia","GA",2003,"Tourism and Recreation",679,16173,239972195,409123683.777929,565000000,854000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3796","Hawaii","HI",2003,"Living Resources",103,1178,34290356,58460925.9860254,80000000,106000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3797","Hawaii","HI",2003,"Marine Construction",22,440,28497117,48584151.4084049,53000000,91000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3798","Hawaii","HI",2003,"Marine Transportation",92,1839,106692714,181898223.990505,186000000,297000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3799","Hawaii","HI",2003,"Ship and Boat Building",19,5288,352314440,600653676.521993,38000000,50000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3800","Hawaii","HI",2003,"Tourism and Recreation",3767,94609,2040770361,3479267611.82926,4883000000,7247000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3801","Illinois","IL",2003,"Living Resources",68,1530,80698842,137581803.738636,84000000,118000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3802","Illinois","IL",2003,"Marine Construction",119,821,36462205,62163666.886173,68000000,117000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3803","Illinois","IL",2003,"Marine Transportation",223,20098,605933513,1033043642.23997,1003000000,961000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3804","Illinois","IL",2003,"Offshore Mineral Resources",16,198,11228359,19142999.4032002,17000000,24000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3805","Illinois","IL",2003,"Ship and Boat Building",22,1316,52526277,89550974.3911223,102000000,135000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3806","Illinois","IL",2003,"Tourism and Recreation",2916,58462,981100963,1672658948.68683,2114000000,3243000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3807","Indiana","IN",2003,"Marine Construction",12,319,13694997,23348320.0348179,24000000,41000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3808","Indiana","IN",2003,"Marine Transportation",38,1191,40638185,69283209.7016259,64000000,64000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3809","Indiana","IN",2003,"Ship and Boat Building",20,3503,129346919,220520914.340447,246000000,325000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3810","Indiana","IN",2003,"Tourism and Recreation",309,5646,60323368,102844075.82684,116000000,183000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3811","Louisiana","LA",2003,"Living Resources",188,3194,101182175,172503418.855729,112000000,149000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3812","Louisiana","LA",2003,"Marine Construction",119,4873,177403790,302452089.935444,305000000,521000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3813","Louisiana","LA",2003,"Marine Transportation",474,16490,755736612,1288439879.10366,1173000000,1856000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3814","Louisiana","LA",2003,"Offshore Mineral Resources",275,8170,617301369,1052424467.22283,5746000000,4806000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3815","Louisiana","LA",2003,"Ship and Boat Building",153,15401,576911614,983564800.742589,853000000,1129000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3816","Louisiana","LA",2003,"Tourism and Recreation",2427,52501,762266861,1299573168.11095,1849000000,2824000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3817","Maine","ME",2003,"Living Resources",394,1969,61928808,105581157.013674,164000000,229000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818","Maine","ME",2003,"Marine Construction",20,107,4092716,6977587.72635145,8000000,13000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3819","Maine","ME",2003,"Marine Transportation",46,1387,45132529,76945524.7834447,68000000,76000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3820","Maine","ME",2003,"Ship and Boat Building",93,11803,599018076,1021253655.26468,619000000,819000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3821","Maine","ME",2003,"Tourism and Recreation",2028,26243,396461220,675918619.217692,849000000,1302000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822","Maryland","MD",2003,"Living Resources",111,1314,53961549,91997940.2424484,24000000,32000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3823","Maryland","MD",2003,"Marine Construction",149,1900,75324998,128420047.111074,134000000,228000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824","Maryland","MD",2003,"Marine Transportation",150,9859,482798782,823113760.050937,711000000,734000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3825","Maryland","MD",2003,"Offshore Mineral Resources",15,109,4887274,8332213.39514312,14000000,34000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3826","Maryland","MD",2003,"Ship and Boat Building",103,1497,51079136,87083773.3246667,138000000,183000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3827","Maryland","MD",2003,"Tourism and Recreation",3085,55748,847358069,1444643426.46208,1905000000,2937000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3828","Massachusetts","MA",2003,"Living Resources",744,6593,292140074,498063631.758911,642000000,898000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3829","Massachusetts","MA",2003,"Marine Construction",97,1076,72906798,124297307.434082,125000000,215000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3830","Massachusetts","MA",2003,"Marine Transportation",240,11683,689392874,1175331798.31108,1432000000,844000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3831","Massachusetts","MA",2003,"Offshore Mineral Resources",25,221,10629479,18121981.1508813,17000000,37000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832","Massachusetts","MA",2003,"Tourism and Recreation",4482,68131,1225433225,2089216019.94515,2453000000,3792000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3833","Michigan","MI",2003,"Living Resources",47,756,30634439,52228027.9330553,17000000,24000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3834","Michigan","MI",2003,"Marine Construction",67,415,20324368,34650598.9427681,38000000,66000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3835","Michigan","MI",2003,"Marine Transportation",195,7981,427613026,729028694.354947,657000000,635000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836","Michigan","MI",2003,"Offshore Mineral Resources",28,180,8445926,14399286.3407265,22000000,21000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3837","Michigan","MI",2003,"Ship and Boat Building",38,1833,65699362,112009497.341208,75000000,99000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3838","Michigan","MI",2003,"Tourism and Recreation",3668,59440,694083697,1183329086.66509,1323000000,2056000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3839","Minnesota","MN",2003,"Marine Transportation",8,31,1160187,1977979.06609511,1000000,3000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3840","Minnesota","MN",2003,"Ship and Boat Building",25,2688,87400239,149006878.299541,368000000,487000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3841","Minnesota","MN",2003,"Tourism and Recreation",441,6384,70102051,119515552.934059,143000000,217000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3842","Mississippi","MS",2003,"Living Resources",38,3477,107427253,183150524.494847,31000000,40000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3843","Mississippi","MS",2003,"Marine Construction",14,80,2077495,3541878.69706975,4000000,7000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3844","Mississippi","MS",2003,"Marine Transportation",31,779,22388216,38169211.1489058,39000000,66000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3845","Mississippi","MS",2003,"Offshore Mineral Resources",3,5,131427,224067.201855978,NA,NA,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3846","Mississippi","MS",2003,"Ship and Boat Building",26,13563,553765409,944103309.664387,640000000,848000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3847","Mississippi","MS",2003,"Tourism and Recreation",608,12435,133470330,227550834.369798,267000000,422000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3848","New Hampshire","NH",2003,"Living Resources",24,190,15239153,25980919.9887781,29000000,41000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3849","New Hampshire","NH",2003,"Marine Construction",14,65,3451780,5884869.06056159,6000000,11000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3850","New Hampshire","NH",2003,"Marine Transportation",27,1213,42197520,71941688.0219565,57000000,54000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3851","New Hampshire","NH",2003,"Offshore Mineral Resources",7,49,2015709,3436541.01049185,6000000,12000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3852","New Hampshire","NH",2003,"Ship and Boat Building",4,51,1878899,3203296.44213134,2000000,2000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3853","New Hampshire","NH",2003,"Tourism and Recreation",348,5463,84292613,143708751.977399,170000000,266000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3854","New Jersey","NJ",2003,"Living Resources",200,1247,46203020,78770582.975308,86000000,120000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855","New Jersey","NJ",2003,"Marine Construction",125,1712,98769601,168390270.830966,197000000,336000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3856","New Jersey","NJ",2003,"Marine Transportation",672,28168,1297916155,2212790682.99908,1948000000,2242000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3857","New Jersey","NJ",2003,"Offshore Mineral Resources",23,401,21795176,37158149.3930362,50000000,100000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3858","New Jersey","NJ",2003,"Ship and Boat Building",30,2067,75432348,128603065.928511,112000000,149000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3859","New Jersey","NJ",2003,"Tourism and Recreation",6153,71919,1127755825,1922687821.17233,2079000000,3242000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3860","New York","NY",2003,"Living Resources",616,4050,137959217,235203844.898169,301000000,406000000,2024,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3861","New York","NY",2003,"Marine Construction",169,3023,211429593,360461984.927437,399000000,682000000,2024,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3862","New York","NY",2003,"Marine Transportation",462,14425,727872365,1240934694.80277,1096000000,1003000000,2024,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3863","New York","NY",2003,"Offshore Mineral Resources",97,633,31608208,53888186.7671159,71000000,142000000,2024,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3864","New York","NY",2003,"Ship and Boat Building",43,658,30478512,51962191.1827391,68000000,90000000,2024,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3865","New York","NY",2003,"Tourism and Recreation",15872,230234,5154603347,8787977726.45285,12473000000,19263000000,2024,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3866","North Carolina","NC",2003,"Living Resources",95,1351,36576156,62357939.6133804,41000000,55000000,2024,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3867","North Carolina","NC",2003,"Marine Construction",59,694,22966596,39155279.3708804,48000000,83000000,2024,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3868","North Carolina","NC",2003,"Marine Transportation",35,853,29272402,49905918.9340344,51000000,78000000,2024,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3869","North Carolina","NC",2003,"Offshore Mineral Resources",3,4,86314,147154.971664855,NA,NA,2024,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3870","North Carolina","NC",2003,"Ship and Boat Building",76,3632,115591890,197070246.977745,365000000,483000000,2024,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3871","North Carolina","NC",2003,"Tourism and Recreation",1742,29668,345451888,588953852.345982,681000000,1060000000,2024,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3872","Ohio","OH",2003,"Living Resources",16,207,8338011,14215304.266356,6000000,8000000,2024,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3873","Ohio","OH",2003,"Marine Construction",34,215,8114612,13834435.8844601,15000000,25000000,2024,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3874","Ohio","OH",2003,"Marine Transportation",121,3805,137315601,234106557.155242,233000000,221000000,2024,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3875","Ohio","OH",2003,"Offshore Mineral Resources",17,92,3477983,5929542.0188596,8000000,14000000,2024,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3876","Ohio","OH",2003,"Ship and Boat Building",17,694,22703944,38707489.3528333,69000000,92000000,2024,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3877","Ohio","OH",2003,"Tourism and Recreation",1933,34042,403742941,688333076.24464,837000000,1293000000,2024,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3878","Oregon","OR",2003,"Living Resources",138,953,52245801,89072796.6003505,21000000,30000000,2024,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3879","Oregon","OR",2003,"Marine Construction",25,176,10407240,17743090.4292391,17000000,30000000,2024,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3880","Oregon","OR",2003,"Marine Transportation",125,3376,141462235,241176068.576037,230000000,315000000,2024,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3881","Oregon","OR",2003,"Offshore Mineral Resources",3,93,4096273,6983651.98283605,10000000,25000000,2024,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3882","Oregon","OR",2003,"Ship and Boat Building",57,1796,65809331,112196981.238131,124000000,164000000,2024,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3883","Oregon","OR",2003,"Tourism and Recreation",1342,19189,264904856,451630867.494312,471000000,734000000,2024,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3884","Pennsylvania","PA",2003,"Living Resources",67,1266,44723915,76248887.1395879,44000000,60000000,2024,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3885","Pennsylvania","PA",2003,"Marine Construction",19,916,43291193,73806268.7310607,80000000,137000000,2024,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3886","Pennsylvania","PA",2003,"Marine Transportation",113,7393,242522851,413472243.981102,413000000,451000000,2024,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3887","Pennsylvania","PA",2003,"Offshore Mineral Resources",13,91,2931208,4997356.51439855,8000000,14000000,2024,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3888","Pennsylvania","PA",2003,"Ship and Boat Building",13,1172,54136797,92296716.970144,87000000,115000000,2024,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3889","Pennsylvania","PA",2003,"Tourism and Recreation",2085,26162,431999836,736507678.394911,947000000,1472000000,2024,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3890","Rhode Island","RI",2003,"Living Resources",60,252,7857400,13395920.4110507,83000000,117000000,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3891","Rhode Island","RI",2003,"Marine Construction",36,328,23523557,40104830.7782237,50000000,86000000,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3892","Rhode Island","RI",2003,"Marine Transportation",46,1311,43954385,74936931.1956476,68000000,72000000,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3893","Rhode Island","RI",2003,"Ship and Boat Building",52,3425,142037725,242157209.696173,187000000,247000000,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3894","Rhode Island","RI",2003,"Tourism and Recreation",2148,31587,459393247,783210142.958757,1049000000,1635000000,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3895","South Carolina","SC",2003,"Living Resources",43,368,9030651,15396172.0233125,11000000,14000000,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3896","South Carolina","SC",2003,"Marine Construction",59,598,22447792,38270781.0517246,45000000,77000000,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3897","South Carolina","SC",2003,"Marine Transportation",117,3669,125199017,213449241.132408,210000000,306000000,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3898","South Carolina","SC",2003,"Ship and Boat Building",54,2200,79068886,134802925.121089,182000000,241000000,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3899","South Carolina","SC",2003,"Tourism and Recreation",2425,50285,720295943,1228017808.33486,1531000000,2351000000,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3900","Texas","TX",2003,"Living Resources",106,2417,78621232,134039728.98042,67000000,87000000,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3901","Texas","TX",2003,"Marine Construction",142,2859,121986137,207971667.791322,254000000,433000000,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3902","Texas","TX",2003,"Marine Transportation",539,17045,655285919,1117183548.93556,1414000000,1528000000,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3903","Texas","TX",2003,"Offshore Mineral Resources",1265,54607,5988872835,10210306698.0889,36939000000,30872000000,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3904","Texas","TX",2003,"Ship and Boat Building",108,5772,215150138,366805065.934607,235000000,311000000,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3905","Texas","TX",2003,"Tourism and Recreation",1648,32187,407235329,694287176.94287,921000000,1454000000,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3906","Virginia","VA",2003,"Living Resources",121,1592,42615502,72654296.9772409,92000000,121000000,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3907","Virginia","VA",2003,"Marine Construction",92,1149,51894398,88473696.8192264,95000000,162000000,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3908","Virginia","VA",2003,"Marine Transportation",272,11840,503702896,858752756.081116,842000000,942000000,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3909","Virginia","VA",2003,"Offshore Mineral Resources",13,180,6321233,10776940.7396476,14000000,27000000,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3910","Virginia","VA",2003,"Ship and Boat Building",67,28743,1462507901,2493399781.39446,2145000000,2839000000,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3911","Virginia","VA",2003,"Tourism and Recreation",2508,47527,567794751,968021649.290729,1179000000,1855000000,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
